GDP,Implied PPP Conversion Rate,Inflation,Import Volume,Export Volume,Population,Government Revenue,General Government Revenue,Currect Account Balance,Currect Account Balance
8.034,0.58,96.04,3.773,5.466,0.418,2.812,38.181,0.157,1.657
8.474,0.577,97.01,-1.246,0.949,0.423,3.021,38.032,0.27,2.563
9.12,0.586,97.38,0.898,3.45,0.429,3.346,38.234,0.989,8.502
9.997,0.6,98.6,19.266,15.438,0.44,3.715,37.158,0.299,2.699
10.376,0.583,99.55,1.003,1.62,0.45,3.9,36.908,-0.066,-0.566
11.513,0.578,100.88,6.013,10.816,0.46,4.445,37.171,0.755,5.588
12.22,0.577,102.13,0.449,-0.106,0.476,4.821,37.146,0.93,6.066
12.921,0.58,103.44,6.808,5.76,0.494,5.054,35.98,0.872,5.543
11.85,0.581,103.61,-2.723,-6.304,0.515,4.675,35.809,-0.522,-3.503
0.154,1.077,,,14.398,0.049,0.069,62.104,-0.012,-11.189
0.153,1.098,,,9.697,0.05,0.072,63.044,-0.011,-9.942
0.151,1.11,,,-12.293,0.051,0.065,56.744,-0.013,-11.032
0.154,1.062,,,22.779,0.051,0.074,64.626,-0.014,-12.178
0.164,1.037,,,-0.541,0.051,0.082,66.947,-0.005,-3.769
0.17,1.062,,,13.737,0.05,0.08,60.432,0.009,6.978
0.168,1.051,101.97,,2.426,0.05,0.083,63.597,0.001,0.475
0.167,1.039,104.388,,-5.978,0.05,0.07,53.1,0.006,4.64
0.171,1.014,110.84,,-2.374,0.051,0.087,63.689,0.01,7.191
0.171,1.021,113.694,,-28.5,0.051,0.088,62.124,-0.002,-1.32
0.177,1.008,118.614,,-0.559,0.052,0.102,68.466,0.005,3.329
0.165,1.082,138.321,,-6.548,0.052,0.1,65.61,-0.003,-2.276
0.17,1.033,130.263,,15.541,0.052,0.098,65.206,-0.018,-12.3
0.181,1.023,137.085,,27.643,0.053,0.101,63.003,-0.027,-16.716
0.18,1.083,145.755,,25.545,0.053,0.1,58.089,--,-0.018
0.176,1.14,149.99,,14.049,0.053,0.095,52.502,-0.004,-2.182
0.183,1.104,152.766,,-2.429,0.054,0.102,55.232,-0.012,-6.727
0.181,1.079,154.443,,-1.18,0.054,0.097,53.519,0.004,1.968
0.184,1.062,150.989,,5.899,0.054,0.109,59.068,0.029,15.571
0.186,1.136,148.713,,-2.651,0.054,0.122,60.732,0.027,13.463
0.193,1.135,148.807,,5.563,0.054,0.145,68.659,0.011,5.002
0.198,1.125,149.931,,-1.433,0.055,0.139,62.557,0.009,3.953
0.212,1.1,149.195,,7.585,0.055,0.148,62.974,-0.061,-25.861
0.207,1.152,148.801,,-1.54,0.055,0.171,70.291,0.039,16.168
109.314,4.204,62.579,3.606,-12.203,2.425,4.456,20.931,-0.032,-1.534
112.351,4.925,67.742,-0.653,-6.115,2.495,4.741,12.377,-0.018,-0.866
121.016,4.897,69.047,-4.704,6.176,2.568,5.458,13.117,-0.03,-1.518
116.274,5.093,72.898,12.138,-1.766,2.643,6.38,15.007,-0.098,-5.486
115.345,5.271,74.161,-3.38,-3.574,2.72,7.074,15.848,-0.131,-7.484
116.938,5.538,80.392,-9.556,-9.274,2.8,10.857,22.483,0.035,1.969
125.04,5.675,82.319,8.139,-11.134,2.882,11.968,22.184,-0.175,-8.548
130.958,6.131,95.609,17.265,17.342,2.965,13.041,20.805,-0.517,-21.887
142.176,6.812,101.16,14.516,9.213,3.047,14.162,18.161,-0.877,-29.863
168.242,7.539,110.15,6.682,36.27,2.953,22.156,21.045,0.148,3.681
164.928,7.993,118.312,16.627,0.474,3.036,20.541,18.277,-0.406,-9.374
164.382,8.683,122.933,1.465,2.532,3.119,20.455,16.494,-0.479,-9.328
164.543,8.597,128.976,0.221,-7.536,3.202,19.843,16.042,-0.492,-10.407
168.855,10.393,136.899,12.698,14.015,3.285,26.2,16.871,-0.357,-6.336
175.901,11.968,144.389,10.978,3.356,3.369,32.539,17.111,-0.259,-3.826
183.763,12.154,149.305,15.321,10.125,3.454,46.32,23.21,-1.264,-18.802
191.391,12.042,156.003,36.778,-3.939,3.537,42.237,19.448,-1.262,-17.214
199.573,11.821,163.804,8.971,-0.949,3.621,42.423,21.257,-1.471,-22.231
210.302,11.781,159.168,-13.294,2.006,3.706,46.479,23.214,-0.956,-15.467
212.954,11.522,163.578,17.173,-2.576,3.794,47.276,20.967,-0.707,-11.019
226.298,11.126,165.599,-5.308,18.848,3.881,50.7,20.829,-0.681,-9.977
236.543,11.203,170.822,10.256,-0.003,3.97,59.237,22.582,-0.976,-13.272
250.257,11.48,175.438,1.549,12.295,4.058,59.313,20.49,-0.831,-10.536
245.845,11.743,178.642,-1.593,1.898,4.147,65.482,22.243,-0.613,-7.562
153.941,10.257,39.157,23.148,20.645,1.148,,,-0.089,-2.092
163.288,11.005,42.699,25.868,22.048,1.16,,,0.003,0.077
167.552,11.722,44.787,11.669,19.356,1.175,,,-0.124,-2.738
181.278,11.854,46.917,-3.771,22.078,1.187,23.103,17.232,-0.034,-0.703
187.104,12.331,49.255,3.191,15.259,1.196,23.988,16.442,0.276,5.728
190.148,12.896,51.784,5.801,5.785,1.205,27.784,17.315,0.249,4.933
201.527,13.35,53.81,3.64,3.838,1.213,31.987,17.852,0.095,1.569
210.192,13.895,56.824,9.825,0.656,1.221,34.863,17.936,-0.116,-1.683
213.245,14.049,59.047,8.907,0.373,1.228,37.635,17.806,-0.324,-4.789
222.87,14.542,66.064,8.857,-3.379,1.234,40.694,17.024,-0.612,-8.704
235.634,15.336,71.757,9.03,11.592,1.24,47.695,17.682,-0.423,-5.191
248.328,15.903,76.621,2.553,3.128,1.244,57.719,20.041,-0.971,-9.721
256.56,15.699,77.749,-9.91,-15.946,1.247,64.291,21.441,-0.656,-7.181
267.79,15.687,82.551,7.705,9.374,1.25,65.479,20.507,-1.006,-10.053
278.709,15.853,86.521,5.962,9.136,1.252,69.223,20.321,-1.538,-13.353
288.453,16.459,89.272,2.859,9.487,1.256,73.773,20.406,-0.827,-7.091
298.146,16.56,92.899,4.147,-7.851,1.259,78.224,20.465,-0.75,-6.186
309.311,16.818,93.121,4.425,7.167,1.261,79.674,19.87,-0.69,-5.389
320.301,16.882,94.314,4.798,-2.004,1.263,87.848,20.813,-0.417,-3.566
332.594,16.622,96.507,3.402,-7.916,1.264,94.69,21.212,-0.491,-4.017
345.279,16.882,100.629,5.286,3.548,1.265,106.831,22.749,-0.612,-4.617
358.261,16.727,102.4,3.723,3.518,1.266,110.665,22.535,-0.555,-3.917
369.061,16.516,103.3,1.349,-6.023,1.267,103.89,22.706,-0.756,-5.384
314.071,16.537,106.1,-11.809,-37.859,1.267,95.519,21.555,-1.374,-12.582
11404.645,3.717,33.28,23.113,9.385,94.721,715.457,18.056,-7.665,-1.532
11993.573,4.242,39.473,14.804,7.396,96.117,763.275,15.868,-15.992,-3.037
12323.822,4.857,44.336,11.513,5.43,97.483,944.331,16.456,-13.999,-2.332
12932.921,5.279,48.308,20.297,11.567,98.785,1171.863,17.507,-18.752,-2.649
12880.622,5.475,50.435,-0.841,-0.521,100.105,1262.355,17.857,-17.491,-2.311
12875.49,5.687,53.31,1.208,0.396,101.494,1376.603,18.464,-13.332,-1.727
13061.719,5.802,55.43,2.511,1.907,102.89,1590.879,20.218,-5.574,-0.764
13573.815,6.101,58.307,6.483,9.87,104.272,1767.642,20.022,-5.591,-0.715
13887.073,6.263,60.25,5.379,6.315,105.669,1972.127,20.623,-7.697,-0.877
14511.307,6.463,62.692,8.686,7.811,107.155,2263.019,21.287,-3.552,-0.364
14843.826,6.658,65.049,4.826,1.974,108.745,2537.369,22.056,-9.898,-0.94
15013.578,6.936,69.296,3.281,-1.017,110.405,3338.035,27.02,-16.809,-1.514
14219.999,7.163,71.772,-15.949,-10.855,112.095,2878.904,23.67,-7.757,-0.862
14947.795,7.4,74.931,17.055,22.362,113.749,3167.742,23.699,-4.83,-0.457
15495.334,7.673,77.792,5.618,7.713,115.367,3575.554,24.381,-11.892,-1.007
16059.724,7.859,80.568,5.417,6.525,116.936,3873.385,24.488,-18.64,-1.552
16277.187,7.884,83.77,2.118,1.371,118.454,3917.977,24.07,-31.52,-2.473
16741.05,8.045,87.189,5.921,6.982,119.936,4095.141,23.422,-25.437,-1.934
17292.358,8.326,89.047,5.922,8.414,121.348,4364.623,23.501,-31.08,-2.652
17747.239,8.446,92.039,2.853,3.582,122.715,4949.126,24.587,-24.398,-2.262
18122.261,8.871,98.273,6.36,4.162,124.042,5405.114,24.642,-20.418,-1.762
18520.044,9.093,103.02,6.43,6.004,125.328,5519.812,23.464,-25.101,-2.053
18487.338,9.302,105.934,-0.726,1.48,126.578,5777.274,23.625,-3.945,-0.311
16951.218,9.459,109.271,-14.557,-7.299,127.792,5658.64,24.524,26.123,2.432
0.217,1.007,,,,0.106,0.139,67.126,-0.064,-31.141
0.223,1.027,,,,0.107,0.152,69.285,-0.055,-25.247
0.227,1.003,81.356,,,0.107,0.149,67.886,-0.046,-20.971
0.238,0.991,83.532,,,0.107,0.149,63.818,-0.034,-14.596
0.243,0.981,83.028,,,0.107,0.141,58.554,-0.042,-17.408
0.244,0.966,82.704,,,0.106,0.16,66.112,-0.024,-9.99
0.248,0.944,83.599,,,0.106,0.17,69.458,-0.015,-5.951
0.24,0.929,86.273,,,0.106,0.133,55.48,-0.044,-18.41
0.245,0.919,89.645,,,0.106,0.135,53.896,-0.025,-10.064
0.245,0.904,94.006,,,0.105,0.139,54.864,-0.039,-15.423
0.24,0.91,97.305,,,0.104,0.143,55.768,-0.027,-10.675
0.235,0.935,107.906,,,0.104,0.152,57.789,-0.05,-18.949
0.237,0.98,112.065,,,0.103,0.183,65.426,-0.059,-21.145
0.243,1.003,115.032,,,0.103,0.201,67.671,-0.052,-17.542
0.25,0.998,123.732,,,0.103,0.201,64.708,-0.06,-19.264
0.246,1.05,126.828,,,0.103,0.216,66.021,-0.044,-13.561
0.237,1.038,128.048,,,0.103,0.198,62.414,-0.032,-9.941
0.231,1.05,128.901,,,0.104,0.209,65.365,0.02,6.11
0.242,0.985,128.044,,,0.104,0.209,66.037,0.014,4.457
0.244,1.015,127.096,,,0.104,0.229,68.935,0.024,7.155
0.251,1.07,128.393,,,0.104,0.287,78.191,0.038,10.279
0.251,1.143,131.488,,,0.104,0.32,79.71,0.085,21.04
0.254,1.14,133.469,,,0.104,0.321,77.662,0.07,17.001
0.249,1.132,134.11,,,0.105,0.282,69.349,0.012,2.972
6.195,0.958,3205.564,12.7,5.205,2.95,3.431,38.48,-0.275,-14.257
5.792,1.036,3788.976,-18.2,-29.2,2.946,3.427,37.572,-0.335,-19.728
5.595,1.429,5448.548,-43,-28.4,2.941,3.743,30.379,-0.068,-5.793
5.713,1.815,6456.529,26.1,5.414,2.934,4.982,30.479,-0.098,-7.47
6.061,1.95,6869.747,15,25,2.928,5.556,29.163,-0.027,-1.808
6.534,2.109,7174.831,16,15,2.92,6.668,29.56,-0.02,-1.191
6.965,2.375,8301.054,27,18,2.911,9.383,33.974,-0.13,-6.57
7.481,2.498,9335.677,14,17,2.906,11.34,35.401,-0.046,-1.776
8.042,2.648,10272.723,21,8,2.897,14.519,38.56,-0.226,-7.556
8.428,2.914,11719.236,8,-7,2.89,17.847,39.878,-0.386,-11.337
8.681,3.288,13255.693,25,17,2.883,22.9,42.86,-0.671,-15.248
9.358,3.525,14228.513,14,5,2.879,25.564,40.628,-0.976,-16.112
8.796,3.578,14291.257,-25,-7,2.876,23.518,38.917,-0.485,-8.923
9.421,4.713,15446.065,14,17,2.873,27.537,31.918,-0.481,-6.901
9.969,4.996,16647.551,22,34,2.873,30.138,30.513,-0.852,-10.121
9.91,5.01,17305.877,1,1,2.873,33.476,31.737,-0.644,-7.391
10.807,4.989,18201.866,6,13,2.871,36.908,30.877,-0.49,-5.163
11.347,5.293,19053.626,1,2,2.869,42.456,31.807,-0.568,-5.976
11.308,5.556,21631.179,-5,1,2.845,43.67,29.962,-0.463,-5.991
11.807,5.409,22124.101,7.6,7.7,2.824,45.947,28.571,-0.282,-3.497
12.362,5.572,23746.768,14.5,12.5,2.78,53.379,29.841,-0.555,-5.734
12.893,5.616,23960.488,8.9,6.2,2.73,57.996,30.126,-1.186,-10.35
13.371,5.814,25661.683,4.8,6.7,2.682,62.949,29.922,-1.119,-9.348
12.439,6.057,25900.337,-0.216,-20.537,2.634,62.655,30.363,-0.796,-6.681
4929.867,135.259,20.493,5.33,52.075,2.307,212.143,19.455,0.074,5.368
5094.522,131.169,21.75,6.607,-19.653,2.34,225.505,20.406,-0.076,-5.742
5250.942,143.422,23.78,-5.112,17.06,2.373,251.7,19.929,-0.06,-4.882
5311.122,157.073,25.81,69.051,-10.926,2.403,351.396,24.56,-0.07,-5.257
5557.483,167.199,27.84,13.45,43.329,2.432,429.499,26.357,-0.062,-4.156
5850.191,174.123,28.323,11.307,2.536,2.466,477.049,26.295,-0.105,-6.436
6280.613,187.368,29.58,9.436,36.692,2.495,553.888,25.916,-0.099,-5.293
6872.56,214.497,32.867,15.685,10.625,2.522,713.113,25.939,0.063,2.717
7319.776,216.027,35.96,-2.876,24.305,2.551,837.858,27.548,0.088,3.468
7917.284,256.566,37.7,7.434,-9.548,2.583,1360.41,33.778,0.372,10.901
8610.581,282.688,44.4,24.181,-2.987,2.62,1880.489,37.939,0.172,4.056
9283.836,340.24,54.2,30.754,13.265,2.666,2170.37,33.107,-0.69,-12.273
9091.708,347.065,56.5,-18.359,-3.487,2.716,1993.996,30.255,-0.342,-7.456
9756.588,473.085,63.8,31.482,17.967,2.761,3122.192,32.001,-0.885,-12.324
11443.578,533.527,69.5,87.036,-12.214,2.812,4468.27,33.918,-4.512,-43.346
12853.407,577.66,79.3,10.301,9.912,2.868,4975.828,29.816,-5.381,-43.825
14350.689,630.68,89.2,-2.688,11.321,2.93,5986.925,31.224,-4.732,-37.608
15482.274,683.767,98.5,-14.601,31.433,2.996,6316.523,28.418,-1.934,-15.821
15850.726,717.072,99.5,-10.974,3.167,3.058,5983.398,25.846,-0.948,-8.072
16035.925,729.223,100.8,11.951,33.454,3.12,5835.043,24.371,-0.7,-6.27
16891.768,791.436,107.2,11.871,0.607,3.178,7958.245,28.548,-1.155,-10.113
18115.852,837.992,116,30.547,-1.199,3.238,10185.277,31.425,-2.207,-16.797
19050.462,900.498,122,6.146,6.279,3.297,12000.009,32.188,-2.162,-15.444
18034.015,931.8,124.8,-13.075,-15.062,3.355,10402.936,28.148,-0.675,-5.135
,,,,,,,,,
,,,,,,,,,
,,100,,,,,,,
1.739,0.209,125.69,,,0.605,,,,
1.758,0.248,160.707,,,0.607,,,-0.157,-13.628
1.792,0.251,175.751,,,0.61,0.484,36.011,-0.146,-11.505
1.836,0.266,186.7,-16.045,-20.614,0.612,0.582,39.178,-0.115,-6.865
1.917,0.278,194.474,29.795,40.715,0.613,0.624,37.447,-0.149,-7.176
1.998,0.282,197.974,7.267,8.672,0.614,0.667,36.756,-0.376,-16.626
2.17,0.301,203.517,47.407,19.932,0.615,1.017,46.854,-0.862,-31.654
2.317,0.34,219.188,34.144,31.15,0.616,1.406,52.289,-1.477,-40.07
2.484,0.359,234.97,15.499,1.22,0.617,1.515,48.803,-2.258,-49.471
2.34,0.365,238.494,-29.772,-17.533,0.618,1.336,44.627,-1.157,-27.732
2.403,0.367,239.553,-2.948,7.56,0.619,1.306,41.777,-0.842,-20.31
2.48,0.364,248.288,2.992,6.634,0.62,1.258,38.545,-0.671,-14.777
2.412,0.37,260.994,1.769,-0.922,0.621,1.268,39.864,-0.625,-15.28
2.498,0.364,261.788,-3.792,0.066,0.621,1.39,41.336,-0.509,-11.391
2.543,0.362,260.994,1.072,-1.174,0.622,1.505,43.511,-0.57,-12.41
2.629,0.36,264.7,9.268,9.273,0.622,1.477,40.42,-0.446,-10.991
2.706,0.349,267.347,13.056,4.387,0.622,1.635,41.338,-0.71,-16.235
2.834,0.351,272.376,8.242,7.3,0.622,1.732,40.281,-0.781,-16.085
2.978,0.353,276.876,9.69,11.315,0.622,1.911,40.973,-0.937,-17.001
3.099,0.354,279.787,2.124,7.33,0.622,2.09,42.206,-0.791,-14.267
2.628,0.35,277.14,-19.626,-48.367,0.621,1.817,43.333,-1.244,-26.002
414.605,4.152,73.805,2.296,2.479,27.14,81.117,21.749,-0.802,-2.049
444.616,4.122,75.443,17.351,5.204,27.519,87.86,21.882,-0.925,-2.212
449.424,4.088,76.128,5.03,10.915,27.9,95.582,23.417,-1.007,-2.419
458.021,3.968,77.399,6.771,3.909,28.283,92.858,22.489,-1.434,-3.692
491.548,3.905,78.719,11.01,16.434,28.666,96.111,21.549,0.797,2.019
506.891,3.892,79.844,2.785,6.892,29.051,108.033,23.208,0.412,0.976
537.108,3.857,81.261,5.394,-4.321,29.438,109.807,22.028,0.263,0.504
562.873,3.802,81.701,8.521,12.077,29.826,121.112,22.905,-0.339,-0.569
581.401,3.73,83.413,13.153,12.132,30.215,138.649,25.087,0.4,0.641
625.44,3.675,86.151,7.494,-1.127,30.606,157.979,26.167,-0.252,-0.367
647.53,3.707,87.862,28.685,48.705,30.998,184.4,28.477,-0.05,-0.064
685.885,3.802,91.578,12.516,-0.22,31.391,224.087,31.255,-4.637,-5.012
714.992,3.783,91.654,0.83,-8.972,31.786,214.466,28.653,-4.949,-5.327
742.274,3.775,93.332,0.052,18.666,32.182,210.39,26.814,-4.078,-4.374
781.212,3.672,93.777,8.822,3.766,32.579,223.253,27.223,-7.986,-7.878
804.726,3.75,95.737,0.616,7.806,32.978,237.739,28.039,-9.347,-9.512
841.224,3.794,95.905,-7.349,6.374,33.378,250.022,27.845,-7.868,-7.366
863.727,4.034,97.354,3.217,0.029,33.77,259.347,28.026,-6.569,-5.967
902.909,3.996,97.925,-1.119,7.244,34.125,257.659,26.08,-2.165,-2.14
912.478,3.994,99.612,15.817,7.105,34.487,263.989,26.054,-4.185,-4.05
951.249,4.023,101.304,6.316,10.838,34.852,282.376,26.563,-3.75,-3.419
981.199,3.972,101.405,4.394,1.839,35.22,289.764,26.141,-6.219,-5.266
1006.788,3.956,102.446,1.238,3.058,35.587,295.219,25.609,-4.411,-3.68
943.429,3.942,101.511,-8.343,-21.254,35.952,309.621,28.418,-1.682,-1.467
156.105,8.263,20.323,0.356,1.365,16.397,8.291,15.45,-0.438,-9.411
171.609,8.657,20.129,44.425,12.147,16.814,9.142,14.626,-0.774,-14.698
191.684,9.336,21.38,15.15,18.105,17.244,12.281,16.085,-0.855,-14.299
193.947,10.178,23.826,-11.242,11.697,17.712,14.39,16.706,-0.697,-12.32
217.389,11.524,29.052,9.886,46.726,18.222,19.107,17.095,-0.649,-12.029
237.587,12.487,31.701,30.596,23.792,18.764,21.491,15.988,-0.869,-15.31
253.929,12.777,36.08,1.789,10.172,19.331,25.007,16.682,-0.817,-12.954
274.031,13.254,39.352,-4.93,15.62,19.911,26.168,15.185,-0.479,-6.281
292.243,13.775,43.739,8.977,11.667,20.494,30.524,15.495,-0.761,-8.904
320.574,14.415,47.839,6.395,13.571,21.08,41.321,17.727,-0.755,-8.232
345.354,15.094,53.84,0.726,-4.168,21.673,52.326,19.376,-0.786,-7.523
370.626,15.593,60.21,8.387,13.408,22.277,60.903,19.96,-1.147,-9.137
394.043,15.659,61.56,11.625,-0.515,22.895,72.033,21.97,-1.226,-10.292
419.665,16.71,72.3,-5.623,-17.62,23.532,89.967,23.857,-1.679,-15.124
450.793,16.894,76.74,43.074,26.302,24.188,104.383,24.97,-3.329,-23.146
483.513,18.019,78.29,65.373,40.287,24.863,116.787,25.174,-6.79,-41.527
517.183,18.426,81.06,8.275,8.648,25.561,151.431,29.634,-6.875,-40.505
555.447,18.551,82.62,-1.873,-3.198,26.286,168.988,30.424,-6.437,-36.336
592.792,18.264,91.34,1.397,-1.955,27.042,165.979,26.025,-5.968,-37.414
615.461,19.834,110.66,-20.997,-5.713,27.83,180.061,23.922,-3.846,-32.219
638.488,22.856,116.91,-2.135,34.7,28.649,227.554,27.073,-2.586,-19.559
660.476,22.992,121.03,19.512,5.457,29.496,230.704,25.761,-4.499,-30.307
675.763,23.73,125.27,-6.689,-2.941,30.366,285.759,29.685,-3.022,-19.638
667.425,24.034,129.68,-7.209,-18.554,31.255,273.467,28.062,-3.813,-27.178
,,15.635,,,,,,,
14707.663,44.181,23.559,,,44.345,282.671,18.088,-1.101,-21.365
15947.793,55.944,25.838,-2.541,15.898,44.981,355.158,16.322,-0.881,-13.687
17928.22,60.736,25.542,-6.962,20.295,45.585,372.727,13.724,-0.635,-8.213
20163.458,67.937,20.197,5.685,26.318,46.126,396.341,11.345,-0.486,-6.816
22165.196,91.498,32.343,0.742,16.258,46.59,528.981,10.07,-0.109,-1.581
25090.131,115.282,40.142,-8.557,-0.651,46.977,687.341,8.997,0.105,1.184
28933.324,122.557,41.373,-9.709,-4.447,47.304,851.035,8.849,0.243,2.256
32858.695,133.107,45.503,-7.663,7.747,47.598,1215.718,9.937,0.632,5.213
37231.162,155.422,56.788,20.138,28.878,47.887,1809.821,10.847,0.989,7.278
41885.239,185.524,76.225,55.211,25.261,48.186,2500.511,10.866,0.488,2.732
45051.087,213.946,87.172,33.87,4.688,48.496,3023.517,10.393,-0.802,-3.147
47026.77,231.537,87.066,10.62,10.19,48.818,3208.944,9.702,-0.945,-3.061
49494.103,243.952,92.725,-45.258,-4.97,49.159,3431.14,9.244,1.804,4.737
52202.077,261.784,95.522,83.218,5.645,49.521,4092.923,9.545,-1.014,-1.88
55587.776,267.496,99.454,5.083,4.669,49.909,7549.203,15.296,-1.071,-1.816
59978.47,278.559,106.35,20.567,21.958,50.324,11388.072,20.612,-0.75,-1.232
64896.608,294.007,110.176,43.787,18.431,50.758,13844.77,22.462,-2.822,-4.468
69746.132,318.979,125.15,9.983,18.055,51.199,14780.694,21.425,-2.176,-3.472
74215.746,347.071,130.002,4.262,-9.748,51.633,14520.273,19.565,-2.527,-4.206
78483.199,366.713,134.426,16.163,2.096,52.05,14810.535,17.909,-4.162,-6.793
83510.03,377.662,145.97,5.556,18.187,52.449,16357.847,17.629,-3.139,-4.707
89147.341,394.27,159.854,-10.274,-3.608,52.832,17209.162,16.349,-1.945,-2.827
91990.621,412.853,163.105,2.421,-2.505,53.199,18460.255,16.038,-2.793,-3.437
69.039,2,34.414,3.457,-2.724,1.696,5.405,31.775,0.09,2.486
71.311,2.033,37.678,7.602,-0.7,1.75,6.041,32.635,0.162,5.033
73.712,2.255,40.905,1.398,4.431,1.805,7.001,31.402,-0.028,-0.816
76.29,2.794,45.85,-5.207,-0.868,1.828,8.018,28.657,0.192,4.897
78.115,3.005,49.997,3.958,-4.475,1.83,8.837,27.822,0.011,0.297
83.333,3.218,57.123,20.679,-2.331,1.86,10.166,28.317,0.086,2.548
86.231,3.211,58.595,5.229,6.325,1.891,10.014,25.91,0.266,5.388
91.95,3.355,61.075,6.632,27.4,1.923,11.071,25.419,0.446,6.745
96.245,3.362,63.265,5.179,-1.197,1.957,12.762,26.511,0.329,4.539
100.044,3.671,67.082,5.049,17.564,1.992,16.064,28.73,1.083,13.564
103.692,3.931,70.787,13.066,0.865,1.994,19.76,31.013,0.748,8.566
106.439,4.278,78.69,23.598,19.531,2.024,22.347,31.304,-0.009,-0.108
106.754,4.547,84.927,22.096,-6.632,2.054,23.736,30.801,-0.317,-3.554
113.202,4.653,87.526,-4.299,8.479,2.085,23.531,27.855,-0.448,-3.975
118.965,4.732,94,-2.744,-9.654,2.116,28.28,29.991,-0.858,-6.903
124.987,5.212,100,21.596,1.135,2.155,34.132,31.17,-1.119,-8.6
132.004,5.4,104.894,2.252,-9.19,2.196,39.476,32.416,-0.992,-8.153
140.047,5.666,109.754,15.869,-3.377,2.238,47.662,34.63,-1.173,-9.43
146.019,5.932,113.811,10.512,-7.073,2.281,51.65,34.678,-1.559,-13.62
146.068,6.414,122.117,-6.08,5.473,2.324,51.191,31.761,-1.769,-16.502
144.568,7.021,128.427,-2.081,20.105,2.369,56.788,32.648,-0.568,-4.406
146.169,7.157,135.04,2.77,10.55,2.414,56.557,31.216,-0.47,-3.44
145.283,7.093,138.535,-8.534,-7.665,2.459,57.849,32.094,-0.22,-1.752
133.685,7.398,141.806,-21.603,-21.998,2.504,55.257,30.929,0.252,2.355
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
0.033,1.274,66.208,,,0.01,,,,
0.032,1.155,66.331,,,0.01,,,,
0.035,0.963,81.119,,,0.009,,,,
0.027,0.903,85.285,,,0.009,,,,
0.033,1.052,88.571,,,0.009,,,0.02,53.408
0.036,1.372,104.789,,,0.01,0.041,68.702,0.028,64.468
0.04,1.101,98.93,,,0.01,0.04,74.093,0.023,48.013
0.044,1.209,97.968,,,0.01,0.032,47.244,0.019,28.71
0.049,1.522,98.282,,,0.01,0.053,56.055,0.035,35.653
0.064,1.161,96.558,,,0.011,0.062,64.955,0.049,49.453
0.081,1.068,106.202,,,0.012,0.098,85.525,0.027,25.229
0.084,0.932,109.93,,,0.012,0.098,93.546,-0.019,-21.312
0.087,1.18,118.961,,,0.013,0.158,114.876,0.002,2.034
0.082,1.296,120.84,,,0.013,0.177,121.845,0.014,12.666
0.087,1.318,124.949,,,0.013,0.207,129.261,-0.006,-4.585
0.087,1.328,130.595,,,0.013,0.24,144.954,0.013,10.587
0.088,1.341,129.42,,,0.013,0.283,166.031,0.005,3.986
892.65,12.822,28.944,,,22.585,,,-0.038,-0.623
918.917,13.21,32.421,,,23.058,,,-0.049,-0.821
960.111,14.175,35.344,,,23.51,,,0.218,3.53
1018.833,14.492,35.555,,,23.941,46.242,9.929,0.366,5.581
1076.18,14.541,36.766,,,24.347,53.129,10.526,0.451,6.69
1077.473,14.881,38.057,,,24.726,55.176,10.505,0.232,3.395
1119.98,15.041,40.375,,,25.081,65.238,11.594,0.153,2.12
1172.424,15.259,41.191,,,25.419,71.358,11.629,0.196,2.363
1213.214,15.7,43.93,,,25.745,82.653,12.267,0.163,1.748
1254.033,16.351,47.564,,,26.067,85.089,11.38,0.192,1.861
1296.817,17.131,49.815,,,26.383,103.22,12.406,-0.014,-0.117
1375.982,17.754,55.143,,,26.667,121.877,13.071,0.344,2.397
1438.357,20.447,61.257,,,26.884,166.196,14.711,0.536,3.647
1507.634,23.264,66.786,,,27.013,214.726,15.747,-0.378,-2.066
1559.223,25.255,73.185,,,27.041,243.686,15.594,-0.181,-0.832
1632.04,26.004,81.583,,,26.989,274.351,15.602,0.909,4.188
1689.572,26.8,87.905,,,26.917,332.735,17.07,0.635,2.864
1791.141,28.153,95.011,,,26.906,400.304,17.931,0.908,3.998
1862.357,29.943,102.21,,,27.015,442.241,18.247,1.067,4.381
1870.424,31.999,112.88,,,27.263,525.01,20.129,1.339,5.459
2038.337,31.235,115.94,,,27.633,644.53,20.946,-0.093,-0.323
2193.706,31.835,121.25,,,28.096,766.036,22.166,-2.35,-7.098
2339.743,32.743,128.55,,,28.466,862.561,22.352,-2.369,-6.929
2290.88,33.52,134.69,,,28.84,865.031,22.097,-0.339,-0.996
506.951,0.834,70.97,11.13,9.754,15.567,159.271,43.157,25.077,6.009
530.618,0.841,72.03,8.392,6.652,15.654,166.475,42.221,13.031,2.971
557.32,0.84,73.49,9.882,9.037,15.76,179.939,42.898,15.682,3.504
580.724,0.85,75.74,11.112,12.304,15.864,192.292,42.542,7.257,1.738
594.243,0.866,79.75,2.627,1.576,15.987,200.683,41.646,9.814,2.274
595.53,0.885,82.38,0.353,0.626,16.105,203.764,40.66,11.032,2.33
